obs_id,truck_id,route,origin,destination,loaded,payload_t,total_distance_km,max_gradient_pct,surface_factor,shift_hour,congestion_level,failure_active,travel_time_min
4030,T03,S3_CR,S3,CR,1,195.6,8.135,1.57,1.15,0.69,4,0,23.42
4031,T05,S3_CR,S3,CR,1,166.1,8.135,1.57,1.15,10.14,3,1,26.55
4032,T02,S1_CR,S1,CR,1,180.3,8.767,0.8,1.15,3.07,1,0,28.01
4033,T09,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,11.84,3,0,21.68
4034,T08,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,8.19,0,0,21.44
4035,T08,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,0.57,2,0,19.59
4036,T02,S4_D2,S4,D2,1,191.7,6.638,1.49,1.35,3.7,3,0,25.91
4037,T09,S1_CR,S1,CR,1,200.8,8.767,0.8,1.15,5.08,4,0,30.21
4038,T06,S1_CR,S1,CR,1,199.1,8.767,0.8,1.15,3.78,5,0,30.0
4039,T05,S4_D2,S4,D2,1,180.9,6.638,1.49,1.35,3.99,3,0,27.86
4040,T08,S3_D2,S3,D2,1,212.3,6.362,1.39,1.35,6.61,5,0,27.99
4041,T08,S2_CR,S2,CR,1,195.0,8.334,1.39,1.15,0.34,4,0,28.34
4042,T04,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,0.23,1,0,20.65
4043,T10,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,9.69,6,0,19.31
4044,T04,S4_D2,S4,D2,1,197.7,6.638,1.49,1.35,3.49,0,0,30.37
4045,T01,S3_CR,S3,CR,1,169.4,8.135,1.57,1.15,6.3,3,0,21.27
4046,T01,S1_CR,S1,CR,1,190.5,8.767,0.8,1.15,5.35,3,0,28.58
4047,T08,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,2.53,3,0,23.48
4048,T04,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,6.31,2,0,20.16
4049,T09,S1_CR,S1,CR,1,190.3,8.767,0.8,1.15,5.04,5,0,30.63
4050,T08,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,9.55,1,0,16.4
4051,T03,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,2.66,2,0,24.25
4052,T10,S2_CR,S2,CR,1,205.9,8.334,1.39,1.15,3.06,1,0,26.64
4053,T03,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,8.58,1,0,15.7
4054,T10,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,0.72,2,0,21.56
4055,T04,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,8.23,2,0,17.43
4056,T09,S4_CR,S4,CR,1,205.6,9.692,1.49,1.15,11.26,0,0,26.23
4057,T06,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,11.53,3,0,24.37
4058,T08,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,4.76,1,0,19.72
4059,T07,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,6.44,1,0,22.47
4060,T04,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,9.72,0,0,17.56
4061,T05,S4_D2,S4,D2,1,164.8,6.638,1.49,1.35,7.81,0,0,27.07
4062,T07,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,7.92,2,0,23.72
4063,T04,S3_CR,S3,CR,1,201.9,8.135,1.57,1.15,11.47,6,0,23.97
4064,T10,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,0.33,2,0,18.23
4065,T10,S3_CR,S3,CR,1,199.3,8.135,1.57,1.15,3.06,1,0,17.85
4066,T09,S4_D2,S4,D2,1,186.4,6.638,1.49,1.35,9.63,2,0,28.2
4067,T09,S4_CR,S4,CR,1,189.8,9.692,1.49,1.15,6.38,4,0,26.46
4068,T09,S4_CR,S4,CR,1,195.0,9.692,1.49,1.15,11.17,0,0,28.97
4069,T10,S4_D2,S4,D2,1,167.6,6.638,1.49,1.35,8.85,0,0,24.64
4070,T04,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,2.66,3,0,22.3
4071,T03,S3_D2,S3,D2,1,202.1,6.362,1.39,1.35,9.73,3,0,27.63
4072,T01,S4_CR,S4,CR,1,217.9,9.692,1.49,1.15,1.82,3,0,28.77
4073,T05,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,11.63,2,0,19.58
4074,T05,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,5.93,1,0,24.42
4075,T04,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,6.44,5,0,23.63
4076,T02,S3_D2,S3,D2,1,170.5,6.362,1.39,1.35,11.62,1,0,28.57
4077,T02,S2_CR,S2,CR,1,201.5,8.334,1.39,1.15,2.26,3,0,29.57
4078,T08,S1_CR,S1,CR,1,156.6,8.767,0.8,1.15,5.82,7,0,32.26
4079,T02,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,1.01,2,0,23.03
4080,T10,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,2.76,2,0,16.96
4081,T10,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,1.25,2,0,21.32
4082,T02,S1_CR,S1,CR,1,193.8,8.767,0.8,1.15,10.5,3,0,30.49
4083,T03,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,6.89,4,0,17.23
4084,T01,S1_CR,S1,CR,1,181.5,8.767,0.8,1.15,8.76,1,0,27.62
4085,T10,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,4.27,4,0,22.36
4086,T04,S1_CR,S1,CR,1,191.4,8.767,0.8,1.15,3.83,1,0,28.26
4087,T10,S3_CR,S3,CR,1,198.0,8.135,1.57,1.15,9.9,4,0,23.61
4088,T04,S2_CR,S2,CR,1,219.2,8.334,1.39,1.15,10.08,2,1,34.31
4089,T05,S3_CR,S3,CR,1,220.0,8.135,1.57,1.15,1.33,3,0,21.45
4090,T10,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,8.96,2,1,17.86
4091,T05,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,7.13,5,1,36.59
4092,T02,S4_D2,S4,D2,1,202.8,6.638,1.49,1.35,2.6,1,0,26.06
4093,T03,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,2.77,1,0,21.44
4094,T02,S3_CR,S3,CR,1,185.1,8.135,1.57,1.15,5.67,2,0,21.38
4095,T07,S3_D2,S3,D2,1,189.0,6.362,1.39,1.35,6.04,7,0,35.12
4096,T04,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,11.6,3,0,21.97
4097,T08,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,3.78,4,0,25.42
4098,T06,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,0.56,2,0,24.47
4099,T09,S3_CR,S3,CR,1,197.3,8.135,1.57,1.15,10.42,1,0,19.96
4100,T08,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,11.51,0,0,16.94
4101,T05,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,2.87,1,0,21.19
4102,T09,S3_CR,S3,CR,1,194.9,8.135,1.57,1.15,2.69,4,0,22.59
4103,T02,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,11.71,1,0,21.66
4104,T04,S3_D2,S3,D2,1,220.0,6.362,1.39,1.35,4.91,3,0,27.65
4105,T10,S1_CR,S1,CR,1,171.2,8.767,0.8,1.15,1.98,4,0,26.57
4106,T06,S2_CR,S2,CR,1,196.4,8.334,1.39,1.15,11.24,2,0,26.46
4107,T10,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,5.1,1,0,23.38
4108,T09,S4_D2,S4,D2,1,206.6,6.638,1.49,1.35,7.11,4,0,28.99
4109,T09,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,3.61,1,0,21.92
4110,T06,S3_CR,S3,CR,1,199.6,8.135,1.57,1.15,10.36,2,0,21.66
4111,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,0.93,2,0,17.1
4112,T01,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,6.65,2,1,26.84
4113,T06,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,9.61,2,0,22.32
4114,T01,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,6.42,3,0,21.78
4115,T02,S1_CR,S1,CR,1,197.4,8.767,0.8,1.15,6.44,1,0,29.55
4116,T06,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,2.93,4,0,23.21
4117,T06,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,6.66,8,0,27.0
4118,T01,S4_D2,S4,D2,1,172.8,6.638,1.49,1.35,10.66,1,0,27.45
4119,T07,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,7.17,2,0,21.13
4120,T10,S4_D2,S4,D2,1,208.9,6.638,1.49,1.35,0.63,1,0,25.73
4121,T10,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,0.2,0,0,15.78
4122,T07,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,0.56,0,1,20.85
4123,T09,S1_CR,S1,CR,1,203.8,8.767,0.8,1.15,0.09,2,0,31.83
4124,T04,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,0.12,3,1,28.54
4125,T04,S3_D2,S3,D2,1,184.6,6.362,1.39,1.35,9.27,0,0,24.23
4126,T03,S1_CR,S1,CR,1,186.4,8.767,0.8,1.15,4.95,1,0,29.41
4127,T08,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,1.41,2,0,21.13
4128,T07,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,4.38,4,0,21.48
4129,T03,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,6.71,3,0,22.89
4130,T07,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,5.43,3,0,23.52
4131,T04,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,9.58,2,0,21.03
4132,T07,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,9.63,4,0,24.74
4133,T03,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,10.03,4,0,25.45
4134,T04,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,1.44,1,0,20.06
4135,T01,S1_CR,S1,CR,1,202.7,8.767,0.8,1.15,2.99,1,0,26.42
4136,T03,S2_CR,S2,CR,1,193.1,8.334,1.39,1.15,4.06,3,0,29.86
4137,T05,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,3.33,3,0,25.09
4138,T05,S1_CR,S1,CR,1,170.7,8.767,0.8,1.15,3.13,2,0,28.99
4139,T10,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,0.82,3,0,18.27
4140,T07,S1_CR,S1,CR,1,216.5,8.767,0.8,1.15,9.57,1,1,35.05
4141,T01,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,2.82,2,1,30.12
4142,T01,S2_CR,S2,CR,1,200.3,8.334,1.39,1.15,1.76,0,0,23.04
4143,T09,S3_D2,S3,D2,1,203.9,6.362,1.39,1.35,8.39,2,0,29.95
4144,T08,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,0.85,2,0,24.05
4145,T07,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,11.59,5,0,27.45
4146,T05,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,9.32,1,0,22.8
4147,T10,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,8.24,1,0,20.95
4148,T05,S2_CR,S2,CR,1,200.3,8.334,1.39,1.15,7.77,4,0,25.94
4149,T01,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,1.03,3,0,22.35
4150,T07,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,1.39,5,0,25.17
4151,T10,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,8.5,3,0,17.04
4152,T09,S2_CR,S2,CR,1,188.5,8.334,1.39,1.15,2.46,4,0,29.95
4153,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,3.54,1,0,15.76
4154,T01,S2_CR,S2,CR,1,197.2,8.334,1.39,1.15,6.26,2,1,35.75
4155,T03,S2_CR,S2,CR,1,219.4,8.334,1.39,1.15,5.77,1,0,26.94
4156,T02,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,8.37,2,0,18.78
4157,T03,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,6.0,2,0,24.36
4158,T03,S4_CR,S4,CR,1,180.7,9.692,1.49,1.15,5.04,5,0,25.29
4159,T10,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,3.69,3,0,25.57
4160,T08,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,4.79,3,0,21.49
4161,T08,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,8.55,0,0,19.86
4162,T06,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,10.68,1,0,20.71
4163,T02,S4_CR,S4,CR,1,204.2,9.692,1.49,1.15,5.49,8,0,35.77
4164,T02,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,5.62,3,0,22.9
4165,T01,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,5.11,5,0,24.57
4166,T01,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,11.06,1,1,22.93
4167,T02,S3_CR,S3,CR,1,210.5,8.135,1.57,1.15,6.1,2,0,21.8
4168,T09,S4_CR,S4,CR,1,214.8,9.692,1.49,1.15,3.16,2,0,28.39
4169,T02,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,9.13,1,0,16.78
4170,T08,S4_CR,S4,CR,1,177.9,9.692,1.49,1.15,1.53,0,0,22.03
4171,T08,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,8.79,5,0,21.65
4172,T05,S3_D2,S3,D2,1,195.6,6.362,1.39,1.35,8.64,2,0,25.46
4173,T04,S3_CR,S3,CR,1,204.2,8.135,1.57,1.15,5.58,2,0,21.04
4174,T10,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,2.36,1,0,21.31
4175,T10,S3_CR,S3,CR,1,206.8,8.135,1.57,1.15,8.65,4,0,21.79
4176,T10,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,2.79,1,0,21.64
4177,T03,S3_CR,S3,CR,1,156.3,8.135,1.57,1.15,11.82,2,0,19.28
4178,T08,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,7.18,6,0,25.89
4179,T08,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,3.98,1,0,21.46
4180,T06,S1_CR,S1,CR,1,195.9,8.767,0.8,1.15,3.5,1,0,27.34
4181,T06,S4_D2,S4,D2,1,192.4,6.638,1.49,1.35,0.26,3,0,25.4
4182,T07,S3_CR,S3,CR,1,191.6,8.135,1.57,1.15,1.77,5,0,24.43
4183,T01,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,7.69,2,0,25.11
4184,T05,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,1.6,2,0,17.07
4185,T08,S4_D2,S4,D2,1,174.9,6.638,1.49,1.35,7.02,5,0,29.37
4186,T06,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,11.23,2,0,21.3
4187,T08,S3_D2,S3,D2,1,194.1,6.362,1.39,1.35,9.58,2,0,28.76
4188,T08,S4_CR,S4,CR,1,202.3,9.692,1.49,1.15,8.27,4,1,37.88
4189,T10,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,0.69,4,0,22.83
4190,T06,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,5.99,1,0,21.93
4191,T03,S4_CR,S4,CR,1,212.5,9.692,1.49,1.15,9.4,5,0,28.84
4192,T06,S1_CR,S1,CR,1,215.1,8.767,0.8,1.15,0.63,2,0,29.96
4193,T07,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,3.88,5,0,18.17
4194,T09,S4_D2,S4,D2,1,201.6,6.638,1.49,1.35,4.9,6,0,30.74
4195,T03,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,4.77,1,0,16.35
4196,T04,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,5.12,7,0,22.33
4197,T08,S1_CR,S1,CR,1,191.5,8.767,0.8,1.15,10.29,2,0,30.34
4198,T03,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,6.2,7,0,18.42
4199,T03,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,0.25,2,0,21.87
4200,T07,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,10.55,3,1,29.44
4201,T02,S1_CR,S1,CR,1,216.3,8.767,0.8,1.15,2.86,2,1,36.99
4202,T08,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,7.25,3,0,22.63
4203,T07,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,0.25,2,0,24.4
4204,T05,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,9.45,3,0,22.94
4205,T09,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,3.25,5,0,26.23
4206,T06,S1_CR,S1,CR,1,185.8,8.767,0.8,1.15,0.44,0,0,27.07
4207,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,1.75,1,0,14.93
4208,T01,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,7.49,1,0,22.88
4209,T09,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,4.06,3,0,25.67
4210,T02,S2_CR,S2,CR,1,200.9,8.334,1.39,1.15,6.0,2,0,27.32
4211,T07,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,10.47,3,0,23.91
4212,T07,S4_CR,S4,CR,1,184.0,9.692,1.49,1.15,5.72,5,0,30.17
4213,T08,S4_D2,S4,D2,1,215.2,6.638,1.49,1.35,7.97,4,0,30.09
4214,T02,S3_D2,S3,D2,1,180.8,6.362,1.39,1.35,5.93,5,0,29.07
4215,T01,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,7.93,3,0,26.31
4216,T01,S3_D2,S3,D2,1,189.4,6.362,1.39,1.35,6.74,3,0,29.45
4217,T10,S2_CR,S2,CR,1,188.0,8.334,1.39,1.15,7.69,2,0,25.81
4218,T05,S4_CR,S4,CR,1,186.4,9.692,1.49,1.15,1.26,3,0,26.32
4219,T05,S3_D2,S3,D2,1,187.2,6.362,1.39,1.35,7.63,2,0,28.21
4220,T05,S2_CR,S2,CR,1,211.2,8.334,1.39,1.15,5.86,2,0,25.92
4221,T04,S2_CR,S2,CR,1,203.3,8.334,1.39,1.15,4.21,4,0,28.91
4222,T06,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,8.1,5,0,24.01
4223,T10,S1_CR,S1,CR,1,212.7,8.767,0.8,1.15,9.32,1,0,26.53
4224,T02,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,5.64,4,0,23.58
4225,T02,S2_CR,S2,CR,1,173.7,8.334,1.39,1.15,6.47,5,0,23.98
4226,T03,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,6.78,3,0,22.56
4227,T01,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,10.83,3,0,25.27
4228,T01,S3_D2,S3,D2,1,211.1,6.362,1.39,1.35,0.79,4,0,28.64
4229,T02,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,8.45,3,0,17.41
4230,T07,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,7.41,2,0,21.69
4231,T06,S4_CR,S4,CR,1,188.0,9.692,1.49,1.15,7.11,3,0,27.71
4232,T09,S3_D2,S3,D2,1,192.1,6.362,1.39,1.35,9.43,1,0,27.87
4233,T04,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,7.63,2,0,24.16
4234,T09,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,0.79,4,0,23.4
4235,T02,S3_D2,S3,D2,1,185.3,6.362,1.39,1.35,2.17,1,0,28.46
4236,T08,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,0.47,4,0,27.48
4237,T06,S1_CR,S1,CR,1,203.7,8.767,0.8,1.15,6.74,3,0,30.26
4238,T04,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,7.46,4,0,18.13
4239,T02,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,1.83,3,0,23.31
4240,T03,S4_D2,S4,D2,1,202.8,6.638,1.49,1.35,5.74,3,1,32.92
4241,T10,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,11.14,2,0,23.15
4242,T05,S1_CR,S1,CR,1,206.1,8.767,0.8,1.15,11.97,2,0,31.2
4243,T06,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,7.59,5,0,24.37
4244,T09,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,9.97,1,0,21.02
4245,T06,S3_CR,S3,CR,1,179.9,8.135,1.57,1.15,6.86,3,0,22.12
4246,T05,S4_D2,S4,D2,1,201.4,6.638,1.49,1.35,7.99,3,0,28.99
4247,T04,S3_CR,S3,CR,1,206.9,8.135,1.57,1.15,5.72,8,0,25.66
4248,T09,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,8.76,4,0,24.51
4249,T09,S4_CR,S4,CR,1,192.7,9.692,1.49,1.15,7.4,4,0,28.61
4250,T04,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,9.95,2,1,29.34
4251,T01,S4_D2,S4,D2,1,166.8,6.638,1.49,1.35,0.71,2,0,29.14
4252,T08,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,3.82,1,1,27.0
4253,T03,S3_CR,S3,CR,1,190.1,8.135,1.57,1.15,11.25,3,0,21.07
4254,T10,S1_CR,S1,CR,1,197.8,8.767,0.8,1.15,0.46,1,0,28.48
4255,T01,S4_D2,S4,D2,1,175.9,6.638,1.49,1.35,9.35,1,0,22.53
4256,T10,S1_CR,S1,CR,1,181.4,8.767,0.8,1.15,0.25,1,0,26.74
4257,T08,S4_CR,S4,CR,1,189.0,9.692,1.49,1.15,11.82,2,0,29.8
4258,T09,S3_D2,S3,D2,1,201.5,6.362,1.39,1.35,6.02,3,0,28.41
4259,T07,S1_CR,S1,CR,1,183.9,8.767,0.8,1.15,5.26,2,0,28.48
4260,T05,S4_CR,S4,CR,1,183.7,9.692,1.49,1.15,5.28,5,0,29.17
4261,T05,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,9.97,2,1,26.51
4262,T05,S1_CR,S1,CR,1,206.8,8.767,0.8,1.15,6.09,7,0,33.62
4263,T07,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,8.62,3,0,18.23
4264,T08,S4_CR,S4,CR,1,190.5,9.692,1.49,1.15,0.85,4,0,31.57
4265,T05,S1_CR,S1,CR,1,203.5,8.767,0.8,1.15,2.73,2,0,33.26
4266,T08,S4_CR,S4,CR,1,180.9,9.692,1.49,1.15,5.7,2,0,30.5
4267,T03,S4_D2,S4,D2,1,216.6,6.638,1.49,1.35,10.89,1,0,23.1
4268,T10,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,7.87,4,0,20.05
4269,T08,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,11.05,2,0,23.48
4270,T02,S1_CR,S1,CR,1,178.9,8.767,0.8,1.15,9.63,1,0,24.12
4271,T09,S1_CR,S1,CR,1,208.3,8.767,0.8,1.15,1.43,3,1,41.56
4272,T04,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,6.58,5,0,20.9
4273,T08,S3_D2,S3,D2,1,195.1,6.362,1.39,1.35,0.68,2,0,27.4
4274,T06,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,8.33,3,0,23.48
4275,T08,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,7.7,2,0,23.65
4276,T02,S2_CR,S2,CR,1,208.5,8.334,1.39,1.15,9.91,2,0,26.44
4277,T05,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,5.03,4,0,25.58
4278,T03,S2_CR,S2,CR,1,177.9,8.334,1.39,1.15,5.21,4,0,30.02
4279,T08,S4_CR,S4,CR,1,218.7,9.692,1.49,1.15,8.42,5,0,29.96
4280,T03,S4_CR,S4,CR,1,202.8,9.692,1.49,1.15,4.28,2,0,31.68
4281,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,7.82,5,0,18.94
4282,T07,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,0.71,1,1,30.49
4283,T09,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,8.15,1,0,22.01
4284,T04,S4_CR,S4,CR,1,192.8,9.692,1.49,1.15,5.86,4,0,28.53
4285,T07,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,7.0,2,0,21.71
4286,T06,S1_CR,S1,CR,1,205.3,8.767,0.8,1.15,8.03,0,0,30.43
4287,T03,S1_CR,S1,CR,1,153.9,8.767,0.8,1.15,6.79,4,0,28.85
4288,T02,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,6.75,4,0,21.82
4289,T02,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,11.41,3,0,21.4
4290,T02,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,8.5,2,0,22.3
4291,T03,S4_D2,S4,D2,1,200.3,6.638,1.49,1.35,0.24,1,0,26.69
4292,T07,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,2.52,5,0,24.24
4293,T04,S3_CR,S3,CR,1,208.8,8.135,1.57,1.15,3.67,1,1,26.23
4294,T06,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,9.56,1,0,21.95
4295,T05,S3_CR,S3,CR,1,196.3,8.135,1.57,1.15,2.94,4,0,21.14
4296,T04,S3_CR,S3,CR,1,218.2,8.135,1.57,1.15,3.4,0,0,20.42
4297,T06,S3_CR,S3,CR,1,206.4,8.135,1.57,1.15,10.46,3,0,23.98
4298,T06,CR_S3,CR,S3,0,0.0,8.135,1.57,1.15,3.3,0,0,14.02
4299,T03,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,9.79,0,0,20.33
4300,T09,D2_S4,D2,S4,0,0.0,6.638,1.49,1.35,6.14,2,0,20.55
4301,T02,S2_CR,S2,CR,1,203.6,8.334,1.39,1.15,7.06,6,0,33.95
4302,T05,S4_CR,S4,CR,1,191.0,9.692,1.49,1.15,7.73,5,1,43.77
4303,T05,S1_CR,S1,CR,1,183.9,8.767,0.8,1.15,1.21,5,0,29.1
4304,T10,S3_CR,S3,CR,1,219.7,8.135,1.57,1.15,3.54,2,0,23.13
4305,T06,S4_CR,S4,CR,1,180.2,9.692,1.49,1.15,10.59,1,0,26.21
4306,T02,S4_CR,S4,CR,1,202.1,9.692,1.49,1.15,8.0,1,0,27.15
4307,T07,S4_CR,S4,CR,1,198.8,9.692,1.49,1.15,8.74,0,0,22.7
4308,T06,CR_S4,CR,S4,0,0.0,9.692,1.49,1.15,6.5,2,0,22.55
4309,T09,S4_CR,S4,CR,1,182.4,9.692,1.49,1.15,9.97,3,0,31.09
4310,T03,CR_S1,CR,S1,0,0.0,8.767,0.8,1.15,5.47,3,0,26.17
4311,T09,D2_S3,D2,S3,0,0.0,6.362,1.39,1.35,0.44,4,0,24.43
4312,T10,CR_S2,CR,S2,0,0.0,8.334,1.39,1.15,9.22,1,0,22.09
4313,T01,S2_CR,S2,CR,1,217.2,8.334,1.39,1.15,6.35,6,0,31.31
4314,T05,S4_D2,S4,D2,1,190.1,6.638,1.49,1.35,9.37,1,0,25.83
4315,T10,S4_D2,S4,D2,1,193.0,6.638,1.49,1.35,4.42,3,0,29.26
4316,T04,S4_CR,S4,CR,1,218.7,9.692,1.49,1.15,6.0,6,0,33.45
4317,T08,S4_CR,S4,CR,1,210.3,9.692,1.49,1.15,10.61,0,0,24.53
4318,T06,S2_CR,S2,CR,1,172.8,8.334,1.39,1.15,4.92,6,0,32.29
4319,T07,S3_CR,S3,CR,1,200.0,8.135,1.57,1.15,2.02,0,0,21.34
